number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
62087,Лінник Олег Петрович,Шевченківський районний суд м.Києва,Суддя,e23f06af-b1e3-4a34-a691-68b45c9def82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94960,Невойт Петро Селівестрович,Шевченківський районний суд м.Львова,Суддя,3115aae1-bac1-431b-98f1-4c4d47a12189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501,Ярема Ляля Василівна,Шевченківський районний суд м.Чернівці,Суддя,351359c1-e70c-454d-9385-81a072fd1752,,,,,,,,,8900,,,,,,,,,,,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18975,Чебан Вікторія Миколаївна,Шевченківський районний суд м.Чернівці,Суддя,e339923e-dc59-4391-95f8-283a36a9a01a,,,,,,,,,,,,,,,,,,,,77000,,,,,,,,,,,,,10145,,,,,,,,,,,,,,,,,,,86000,,,,,,,,,,,15760,,,,,
87653,Літвінова Олександра Геннадіївна,Шевченківський районний суд м.Чернівці,суддя,e489ab3e-5332-465f-9ceb-730aa9741538,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,
35344,Галущенко Юлія Андріївна,Шевченківський районний суд міста Запоріжжя,суддя,ca578030-e971-4cbf-bacb-47526eb24696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72966,Марко Ярослава Романівна,Шевченківський районний суд міста Запоріжжя,суддя,537f3524-1a2f-4e8c-ba93-f7842bf8b468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94678,Наумов Олександр Олександрович,Шевченківський районний суд міста Запоріжжя,суддя,49af89ff-7899-40e0-a614-81b592dd95c3,,,,,,,,,,,,,,,,,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Притула Наталія Григорівна,Шевченківський районний суд міста Києва,суддя,7b730506-a0dc-4231-a238-16d6179c6ebc,,,,,,,,,,,,,,,,,,,,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12681,Романишена Інна Павлівна,Шевченківський районний суд міста Києва,суддя,2cc8d44a-a0dc-4726-82da-3845c9010b8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14397,Пономаренко Наталія Василівна,Шевченківський районний суд міста Києва,суддя,4ac6e3db-336a-4e27-87ab-0525e2f85314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16558,Сіромашенко Наталія Володимирівна,Шевченківський районний суд міста Києва,суддя,b39de51e-1a09-433f-8aec-504f2f06b600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21182,Саадулаєв Анзор Ібрагімович,Шевченківський районний суд міста Києва,Суддя,daee3037-acde-47d2-b243-4f1623f90433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47936,Радуцька Лариса Вікторівна,Шевченківський районний суд міста Києва,суддя,16d6be24-4987-41ed-8b4c-ade1801a0304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71618,Маліновська Валентина Миколаївна,Шевченківський районний суд міста Києва,Суддя,210920cd-98b9-46ff-b523-ee8eec9410fe,,,,,,,,,,,,,,,,,,,,,41000,,,,,,,,,,,,,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83058,Козятник Людмила Григорівна,Шевченківський районний суд міста Києва,суддя,797ddc9f-60c8-4951-a026-1f303d03ee88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85202,Трубніков Андрій Володимирович,Шевченківський районний суд міста Києва,суддя,04739206-f39d-4721-acf4-fbf5e1fe2c04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,,,,,,,,,,,,,,,,
85571,Сидоров Євгеній Вікторович,Шевченківський районний суд міста Києва,суддя,e9b1b161-21ae-4cd5-ab90-96046b41f04f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152158,,,,,
93423,Піхур Олена Віталіївна,Шевченківський районний суд міста Києва,суддя,555f10ca-ad2a-4056-b5f7-a0e27a2ea3ef,,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,,11636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101562,Фролова Ірина Вікторівна,Шевченківський районний суд міста Києва,суддя,8791ac25-3e42-4dc1-9add-3b25f8ff3b7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103144,Савицький Олег Антонович,Шевченківський районний суд міста Києва,Суддя,2dd4c00a-79f5-4e22-98c2-bf708f617f84,,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,200000,20000,,,,,,,,,,,220,,,,
103228,Рибак Микита Анатолійович,Шевченківський районний суд міста Києва,суддя,250b3f6c-ac20-4a8c-b683-d8e2f8581860,,,,,,,,,,,,,,,,,,,,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,,,,,,,,,,,,,,,
48707,Осаулов Андрій Анатолійович,Шевченківський районний суд міста Києва ,суддя,d7467efb-e683-425f-8859-46d61d448fe1,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25100,,,,,,,,,,,,,,,,
2804,Зима Ірина Євстафіївна,Шевченківський районний суд міста Львова,суддя,85747219-4a7d-44e1-a8dd-5a5673795f6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258,Баєва Олександра Ігорівна,Шевченківський районний суд міста Львова,суддя,a09e694c-94a5-4e7a-b45a-f18f16f2be7d,,,,,,,,,,,,,,,,,,,,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34734,Луців-Шумська Наталія Львівна,Шевченківський районний суд міста Львова,суддя,56f1a65e-cd0a-4729-90d3-dea7991acbfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,,,,,53003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37690,Глинська Дарина Богданівна,Шевченківський районний суд міста Львова,суддя,5953db50-2edc-4f29-b666-1e46fb4ae563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000
66774,Донченко Юрій Володимирович,Шевченківський районний суд міста Львова,суддя,dd713168-eef4-4a34-a039-be37ad8ec494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,850,,,,,3002,,,,
73651,Ковальчук Олег Ігорович,Шевченківський районний суд міста Львова,Суддя,478589ab-7303-4073-98a7-79d17a793b1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93434,Федорова Оксана Федорівна,Шевченківський районний суд міста Львова,суддя,1ade89e2-8a2e-4cad-91d1-024ce0f42523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69775,Смотрицький Володимир Георгійович,Шевченківський районний суд міста Чернівці,Суддя,0f096f73-043a-4fd7-8a25-69ebe7c5db74,,,,,,,,,,,,,,,,,,,,85000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87560,Кирилюк Любов Костянтинівна,Шевченківський районний суд міста Чернівців,суддя,c14fcbf8-6d86-4bad-b5ab-df657235c2c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,Малинников Олег Федорович,Шевченківський районний суд у м. Києві,суддя,9fefd07a-61c4-4c3d-bff2-e3af04ba7dea,,,,,,,,,,,,,,,,,,,,390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,,,,
41285,Островська Наталя Ігорівна,Шевченківський районний суд Харківської області ,суддя,e983d3e4-b0d6-4b11-ae98-3d90b3d08512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99843,Голубкова Марина Анатоліївна,Шевченківський районній суд м. Запоріжжя,суддя,c87be39b-c8b8-4e84-8a69-dba2c9c4d55a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29348,Звєздова Наталія Сергіївна,Шевченківський раойнний суд Міста Запоріжжя,Суддя,9dc07f49-4097-4237-9870-27b337b768f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94431,Тордія Етері Нугзарівна,Шевченкіський районний суд Харківської обалсті,суддя,e7196175-cf59-4364-a98b-be1c9488a26f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,Березюк Олександр Григорович,Шепетівський міськрайонний суд Хмельницької області,суддя,9c60f217-47c8-4813-b3e2-760e1d8c24e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37602,Головко Неоніла Петрівна,Шепетівський міськрайонний суд Хмельницької області,суддя,81f5f9b3-163c-4705-8f91-05a0008c3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50089,Мазур Ніна Володимирівна,Шепетівський міськрайонний суд Хмельницької області,суддя,e3c03f15-8965-4c6d-9ce8-c4d71cf90ad6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54494,Цідик Алла Юріївна,Шепетівський міськрайонний суд Хмельницької області,Суддя,18074e63-db31-43c6-b348-ca84eb3946f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66933,Березова Ірина Олексіївна,Шепетівський міськрайонний суд Хмельницької області,суддя,385f5f3a-60f5-49a2-8605-636cad1f2f07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67661,Босюк Валерій Андрійович,Шепетівський міськрайонний суд Хмельницької області,суддя,6dea15e6-42de-46d4-abdb-953a3e1b99e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97075,Козачук Світлана Василівна,Шепетівський міськрайонний суд Хмельницької області,суддя,0101f454-b5ec-4ab9-96c2-be0b97fc04ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60947,Стаднічук Наталія Леонідівна,Шепетівський міськрайонний суд Хмельницької області ,суддя,03e5703c-41bf-4e34-9583-60fa65bf1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98208,Огороднік Ігор Віталійович,Шепетівський міськрайонний суд Хмельницької області ,Суддя,8dddec85-0cf3-4571-8d9f-b979d3ceded3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37328,Охнач Ольга Володимирівна,Широківський районний суд Дніпропетровської області,суддя,7f4547b2-fe3a-47c9-8cf1-a3af83a15566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,Палій Сергій Анатолійович,Ширяївський районний суд Одеської області,Суддя,289d871e-9f8a-49e5-b6d7-2e0471a7f234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26701,Алексєєва Ольга Вячеславівна,Ширяївський районний суд Одеської області,суддя,6ac75791-25c4-49ef-8612-c344a9cb59fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31635,Сиволап Дмитро Сергійович,Шишацький районний суд Полтавської області,суддя,2f1f9127-33bd-4447-bb02-1c8867ee299e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77352,Колос Юрій Анатолійович,Шишацький районний суд Полтавської області ,суддя,2d87c402-d2b6-4e5f-83fd-678e79f16fef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30855,Євдокімова Олена Павлівна,Шосткинський міськрайонний суд,суддя,2dabf69f-5dfc-4631-883f-c4ea0b461f29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Сінгур Валентина Олександрівна,Шосткинський міськрайонний суд Сумської області,Суддя,5c3ea821-3c77-4df5-be68-a143e85c504a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23008,Стародубцева Людмила Олександрівна,Шосткинський міськрайонний суд Сумської області,Суддя,ae4dc90c-7646-417c-a9b7-96c35b50ff2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44662,Свиненко Михайло Дмитрович,Шосткинський міськрайонний суд Сумської області,суддя,80480874-bfd2-4b51-81dd-77b9630aa3a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48400,Шпак Зоя Павлівна,Шосткинський міськрайонний суд Сумської області,Суддя,a0a71aa0-938b-4054-b06c-cccad5c0e3ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74102,Лєвша Сергій Леонідович,Шосткинський міськрайонний суд Сумської області,Суддя,a3609c71-7384-4378-9709-558ed4eb8f75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76104,Сидорчук Олександр Михайлович,Шосткинський міськрайонний суд Сумської області,Суддя,09baeb4e-2379-4955-a021-3d2609f37e1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84929,Прачук Олена Василівна,Шосткинський міськрайонний суд Сумської області,суддя,7135a94c-2ccb-44e0-992f-3c907d5d11ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75442,Красюк Галина Петрівна,Шполянський районний суд Черкаської області,суддя,cb184c18-6b56-46fa-8599-d19d78f94ba0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79604,Кравчук Вадим Миколайович,Шполянський районний суд Черкаської області,Суддя,52eabc94-1552-4416-9c08-24b052265d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102420,Побережна Надія Петрівна,Шполянський районний суд Черкаської області,суддя,f0e7c905-6782-40b2-8f17-47e9a200cf9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96285,Томчук Світлана Володимирівна,Шумський районний суд Тернопільської області,Суддя,8a5a3657-da47-457c-8404-435264f6f2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94569,Чигвінцев Максим Сергійович,Щорський районний суд Чернігівської області,суддя,ad7a1f34-c68a-4753-8619-77fdf15b15c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98644,Шаповал Зоя Олексіївна,Щорський районний суд Чернігівської області,Суддя,6cabf523-84a2-4279-9063-f3b7a9dbb3e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54890,Котов Віталій Григорович,Южний міський суд Одеської області,суддя,ff679211-a994-43d9-9a0b-18a3ef9d8586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102280,Барановська Земфіра Ільїмдарівна,Южний міський суд Одеської області,суддя,7a3f001e-f49b-49a9-800a-e698cb7b442d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38864,Бобровський Ігор Миколайович,Южноукраїнський міський суд Миколаївської області,суддя,49dcf650-003b-4cce-9d94-65430d59b9cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14943,Білинський Михайло Володимирович,Юр'ївський районний суд Дніпропетровської області,суддя,0721dd59-286b-4103-b1e7-d8cb84129356,,,,,,,,,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47761,Маренич Світлана Олександрівна,Юр’ївський районний суд Дніпропетровської області,Суддя,62670290-c0ee-435e-b89d-53184b2945eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75822,Гайдар Ірина Олександрівна,Юр’ївський районний суд Дніпропетровської області ,суддя,d925fd76-95bb-4ecc-8a68-c9ef68db1587,,,,,,,,,,,,,,,,,,,,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7749,Карпин Ірина Миколаївна,Яворівський районний суд Львівської області,суддя,4580a36d-6254-4f49-852a-f60ec6342275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18087,Гоцко Василь Іванович,Яворівський районний суд Львівської області,суддя,d53b5cba-15bc-4a13-9112-050601be0a22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20365,Швед Наталія Петрівна,Яворівський районний суд Львівської області,суддя,9e4dd038-d4be-48c3-b8f0-173c37ecfd59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60498,Варениця Василь Степанович,Яворівський районний суд Львівської області ,суддя,ef077aec-4500-41a2-a965-ef4b45655a47,,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,13690,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,,,,
5011,Литвин Лариса Іванівна,Яготинський районний суд Київської області,суддя,b70fa730-65eb-4b09-bfe4-7da7f9842d8a,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,
29039,Бурзель Юлія Валентинівна,Яготинський районний суд Київської області,суддя,af5c4c28-b28b-40a3-add9-a7ad6c15e20f,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000,25000,,,,,,,,,,,,,,,
81723,Кисіль Олеся Анатоліївна,Яготинський районний суд Київської області,суддя,4eccad95-1219-43c1-a05a-16ac6c3d29cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Гусарова Віра Володимирівна,Якимівський районний суд Запорізької області,Суддя,2bab2d85-3041-4d2d-b2cd-347f560b2b43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14523,Любинецька-Онілова Алла Григорівна,Ямпільський районний суд Вінницької області,суддя,3a1bf673-804c-43fa-9620-c14d50cde492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66579,Дзерин Микола Михайлович,Ямпільський районний суд Вінницької області,Суддя,e0b9eba5-766b-4728-9bd1-d80cd5f5e9dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79998,Гаврилюк Тетяна Володимирівна,Ямпільський районний суд Вінницької області,суддя,7c867802-8255-40f4-aaa5-c1226a407dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,Бондарчук Ярослав Петрович,Ямпільський районний суд Сумської області,Суддя,055f9262-7a07-4505-93b7-089d11e59974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88606,Оснач Сергій Владиленович,Ямпільський районний суд Сумської області,суддя,091cbec8-5936-4820-81ea-9766e40dd2cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73129,Гандзюк Дмитро Миколайович,Яремчанський міський суд Івано-Франківської області,суддя,68678466-2440-4c23-b08b-b0b225b40acf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78975,Гребик Любов Володимирівна,Яремчанський міський суд Івано-Франківської області,суддя,f748a621-ce5a-489e-a9a2-872119d0b69a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Мазурчак Вадим Михайлович,Ярмолинецький районний суд Хмельницької області,суддя,28a0e69f-e741-4400-8ad4-9aee2bbd963a,,,,,,,,,,,,,,,,,,,,,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,Соловйов Андрій Володимирович,Ярмолинецький районний суд Хмельницької області,Суддя,e6da356b-8eee-4d9d-872b-a733c88f30a9,,,,,,,,,,,,,,,,,,,,,820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15525,Кульбаба Андрій Васильович,Ярмолинецький районний суд Хмельницької області,суддя,aa8bcef7-5d6e-4897-9856-99b015d068d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37977,Шевчик Оксана Михайлівна,Ярмолинецький районний суд Хмельницької області,суддя,a33ecc75-9f3f-42d9-b76f-b54c055d6b4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18881,Олейнікова Ганна Миколаївна, Автозаводський районний суд м. Кременчука Полтавської області ,суддя ,0da1b8c7-729f-4550-be9e-627c8ab7b1f2,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69362,Шофаренко Юрій Федорович, Індустріальний районний суду м. Дніпропетровська ,суддя ,67250a56-a527-464a-a3c6-10d61c1094f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
