number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
5207,Кочерга Олена Василівна,прокуратура Черкаської області,прокурор відідлу ,246a557c-1d24-4126-9bc7-d9a64804a9e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103000,Шестопалов Роман Миколайович,Прокуратура Дніпропетровської області ,прокурор відідлу ,f88fd539-d16f-45c5-b7ae-e1c18089c0a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16362,Пилипів Володимир Миколайович,Прокуратура Рівненської області,прокурор відідлу нагляду за додержанням законів органами СБУ та державної прикордонної служби управління нагляду у кримінальному провадженні,53fc7e69-ecaa-4d7b-8b25-a4b9e9c2e8f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33967,Ройко Андрій Іванович,військова прокуратура Західного регіону України,прокурор віділу,5eb2e9ea-6a29-4714-b54f-d26a3f45c488,,,,,,,,,,,,,,,,,,,,460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81578,Гаврилюк Ірина Олександрівна,прокуратура Хмельницької області ,прокурор віділу ,ff70dfd5-5a26-4a1f-b433-081a408f71d5,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14041,Скрябіна Світлана Михайлівна,Новоайдарський відділ Сєвєродонецької місцевої прокуратури,прокурор вііділу,27963d86-fd83-415e-9a94-9cbdce280806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13019,Журенков Євген Вікторович,військова прокуратура Дніпропетровського гарнізону Південного регіону Україна,прокурор військвої прокуратури Дніпропетровського гарнізону Південного регіону України,9143f2a5-efb9-4861-b3a0-b4e8f39eb7b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60969,Присяжнюк Павло Олегович,Військова прокуратура Київського гарнізону Центрального регіону України,прокурор військової прокуатури Київського гарнізону Центрального регіону України,ee233086-47dd-4a97-a686-10065489c053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000,,,,,,,,,,,,,,,,
79315,Конончук Владислав Вікторович,військова прокуратрура Житомирського гарнізону Центрального регіону України,прокурор військової прокуратрури Житомирського гарнізону,0fe3a9b3-c3f8-48ef-a714-63869263814b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55618,ГРИЦЮК НАЗАР ПЕТРОВИЧ,Військова прокуратура Рівненського гарнізону Західного регіону України,Прокурор військової прокуратура Рівненського гарнізону Західного регіону України,5156876d-eca2-40d6-b5a2-1d186d89f5be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71584,Слободяник Євген Миколайович,Військова прокуратура Сумського гарнізону Центрального регіону України,Прокурор військової прокуратура Сумського гарнізону Центрального регіону України,05ee8026-e92e-42df-9215-f018109b5c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,Новов Артем Сергійович,військова прокуратура Дарницького гарнізону,прокурор військової прокуратури,ea908083-c616-4e69-951e-ff79cfa1447f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22324,Богомазова Юлія Євгенівна,Військова прокуратура Чернігівського гарнізону,прокурор військової прокуратури,6411c34f-68ff-4f8c-aab5-2e5e658fadec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22782,Єгжов Роман Дмитрович,Військова прокуратура Київського гарнізону Центрального регіону України,прокурор військової прокуратури,82287a3b-3bea-4e71-8dec-73a5c3d2a5e1,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31740,Татаревич Володимир Ігорович,Військова прокуратура Миколаївського гарнізону Південного регіону України,прокурор військової прокуратури,8423dfb6-41a4-4cd1-9513-099872227ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36036,Худієв Айдин Абульфатович,Військова прокураутра Житомирського гарнізону Центрального регіону України,прокурор військової прокуратури,7735b569-e0aa-4a76-89f3-db9bbc6cb882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45390,Шевчук Дмитро Васильович,Військова прокуратура Чернівецького гарнізону Західного регіону України,прокурор військової прокуратури,2520d125-6fb5-4e3b-b0d0-a852f3d3bcc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46130,Курилюк Андрій Васильович,Військова прокуратура Дарницького гарнізону Центрального регіону України,Прокурор військової прокуратури,c717248b-ee29-4feb-a449-684799afe9be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76233,ЯЩУК АЛЕКСАНДР ВЛАДИМИРОВИЧ,військова прокуратура Дарницького гарнізону Центрального регіону України,прокурор військової прокуратури,ef019b82-fe53-44c2-9b90-94d2587f2afc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76868,Антоненко Сергій Олегович,Військова прокуратура Херсонського гарнізону Південного регіону України,прокурор військової прокуратури,608e2946-fe55-488e-96cb-f09011a9e8fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79661,Левчук Юрій Вікторович,Військова прокуратура Львівського гарнізону Західного регіону України,прокурор військової прокуратури,c1557431-fed9-40e3-ac3e-7c8c0b17a9a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81486,Серафімов Олександр Миколайович,Військова прокуратура Донецького гарнізону сил антитерористичної операції,прокурор військової прокуратури,ce347ac6-4649-495f-a95f-a54d871835ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83697,Віслов Артем Олегович,Військова прокуратура Сумського гарнізону Центрального регіону України,Прокурор військової прокуратури,be66fd2c-6eaa-48e3-a66f-109c5a172f00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93801,Копанська Альона Андріївна,Військова прокуратура Білгород-Дністровського гарнізону Південного регіону України,прокурор військової прокуратури,f7639d2b-49a8-4eb6-989a-86c3cbab86e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95366,Комар Анатолій Васильович,Військова прокуратура Криворізького гарнізону Південного регіону України,Прокурор військової прокуратури,92bf9882-5522-4cbf-84d3-0a5417b68193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98236,Карпович Ярослав Іванович,Військова прокуратура Ужгородського гарнізону Західного регіону України,прокурор військової прокуратури ,995c4e35-b265-4270-80c1-fec3b47785fd,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77699,Чеботарьов Ігор Сергійович,Військова прокуратура Білгород-Дністровського гарнізону Південного регіону України,Прокурор військової прокуратури Білгород-Дністровського гарнізону,377f3f2b-32f3-420f-971e-daf0a6b9b361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,Попазогло Влада Сергіївна,Військова прокуратура Білгород-Дністровського гарнізону Південного регіону України,Прокурор військової прокуратури Білгород-Дністровського гарнізону Південного регіону України,53eef662-ef1b-4430-9b2d-d6bb33090ff1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44073,Кирницький Станіслав Олександрович,військова прокуратура Білгород-Дністровського гарнізону,прокурор військової прокуратури Білгород-Дністровського гарнізону Південного регіону України,cbede2db-a0be-4500-8e5d-81ebc8b3861b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10821,Гулик Олександр Юрійович,Військова прокуратура Білоцерківського гарнізону,Прокурор військової прокуратури Білоцерківського гарнізону,1202e1f2-8405-46aa-b51e-b6bf49f09cdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Конончук Віталій Вікторович,Військова прокуратура Вінницького гарнізону Центрального регіону України,прокурор військової прокуратури Вінницького гарнізону,b0c7fc2f-02b9-4ad9-a45b-8b2bb73dbe9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63079,Гунько Владислав Миколайович,військова прокуратура Вінницького гарнізону Центрального регіону України,прокурор військової прокуратури Вінницького гарнізону Центрального регіону України,5ed9057c-e045-455c-996e-9ff76dfe470f,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,1000,,,,,,,,,
73726,Колосович Максим Сергійович,Військова прокуратура Вінницького гарнізону Центрального регіону України,Прокурор військової прокуратури Вінницького гарнізону Центрального регіону України,b6630e3e-bec3-43d2-bb7f-4f33bf3b671c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100287,Григорчук Сергій Андрійович,військова прокуратура Вінницького гарнізону Центрального регіону України,прокурор військової прокуратури Вінницького гарнізону Центрального регіону України,7f7eadf2-ee81-439e-8602-cfd960a21719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5606,Жаровський Павло Володимирович,Військова прокуратура Дарницького гарнізону Центрального регіону України,Прокурор військової прокуратури Дарницького гарнізону ,1809ca28-6693-491f-8a3d-af102e3d550e,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42524,Плиска Олександра Костянтинівна,Військова прокуратура Центрального регіону України,прокурор військової прокуратури Дарницького гарнізону Центрального регіону України,fe4b60e9-9461-47de-880c-97cc1976be69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22050,Канюка Владислав Володимирович,військова прокуратура Деснянського гарнізону,прокурор військової прокуратури Деснянського гарнізону,719888c0-4c04-45af-a228-4e47b315288f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52414,Арутюнян Михайло Валерійович,Військова прокуратура Центрального регіону України,прокурор військової прокуратури Деснянського гарнізону,0d273577-a618-4597-bbb2-85387021d47b,,,,,,,,,,,,,,,,,,,,120897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74427,Похиталюк Євгеній Петрович,Військова прокуратура Деснянського гарнізону,прокурор військової прокуратури Деснянського гарнізону,70bef560-4b2f-4a24-a442-a13b749b34aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86265,Маховик Василь Миколайович,Військова прокуратура Деснянського гарнізону,прокурор військової прокуратури Деснянського гарнізону,3a29c2df-c375-4337-a5f1-39917e084324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15597,Семенча Андрій Іванович,Військова прокуратура Дніпропетровського гарнізону Південного регіону України,Прокурор військової прокуратури Дніпропетровського гарнізону Південного регіону України,5ee50cb8-c62e-471c-990f-8cd69146095a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62392,Баклан Віталій Вікторович,військова прокуратура Дніпропетровського гарнізону Південного регіону України,прокурор військової прокуратури Дніпропетровського гарнізону Південного регіону України,34c91737-51e1-4985-b60f-99b6ff2f7b3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16800,Бакуменко Олександр Миколайович,військова прокуратура Донецького гарнізону,прокурор військової прокуратури Донецького гарнізону,03a33f2f-110e-4470-bc05-835e189642fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41096,Горячок Павло Борисович,військова прокуратура Донецького гарнізону,прокурор військової прокуратури Донецького гарнізону,39156543-7274-4f36-bddc-2ae3ab1eb029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493,Молот Дмитро Андрійович,військова прокуратура Житомирського гранізону,прокурор військової прокуратури Житомирського гарнізону,bc0d32ce-54f0-44bf-8a09-ec9e3a636c30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51640,Вальчук Роман Олегович,військова прокуратура Житомирського гарнізону Центрального регіону України,прокурор військової прокуратури Житомирського гарнізону,3c6ce7a8-3b6b-47f1-9190-431ae2449ca9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73405,Клопотовський Віталій Павлович,військова прокуратура Житомирського гарнізону Центрального регіону України,прокурор військової прокуратури Житомирського гарнізону Центрального регіону України,681d9e70-b405-4cc6-aff3-7c11bb89f362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22914,Зубков Владислав Сергійович,Військова прокуратура Запорізького гарнізону Південного регіону України,Прокурор військової прокуратури Запорізького гарнізону Південного регіону України,adaf329d-0106-49d1-8eca-083f48316021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35012,Кришталевич Вікторія Михайлівна,Військова прокуратура Запорізького гарнізону Південного регіону України,прокурор військової прокуратури Запорізького гарнізону Південного регіону України,0b4018d8-7954-49a9-a174-9d566afeea6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
